playerName,height,weight,birthDate,country,url,goals,shots,penalties,foulsReceived,offSides,foulsCommited,recoveries,passesCutOff,entrancesWon,duels,cards,passes,goalAssists,dribbles,corners,ballLosses
Brais Méndez,187 cm,76 kg,6 de enero de 1997 en Mos,España,https://www.marca.com/resultados/futbol/jugadores/0d/64/brais-mendez/ficha/P178880.html,7,34,0,43,1,52,104,11,981,25,278,6,3,13,98,345
Jon Ander Olasagasti,176 cm,74 kg,15 de agosto de 2000 en San Sebastián,España,https://www.marca.com/resultados/futbol/jugadores/bc/5d/jon-ander-olasagasti/ficha/P513945.html,0,3,0,4,0,1,6,0,48,4,12,0,0,0,0,11
Jon Magunacelaya,,,12 de julio de 2001,España,https://www.marca.com/resultados/futbol/jugadores/f6/16/jon-magunacelaya/ficha/P546813.html,0,1,0,1,0,1,4,0,14,0,8,0,0,1,2,11
Pablo Marín,,,2 de julio de 2003,España,https://www.marca.com/resultados/futbol/jugadores/da/d2/pablo-marin/ficha/P547455.html,0,8,0,2,0,12,19,4,157,5,50,1,0,5,3,52
Martín Merquelanz,176 cm,72 kg,11 de junio de 1995 en Irún,España,https://www.marca.com/resultados/futbol/jugadores/a1/4a/martin-merquelanz/ficha/P201177.html,0,2,0,2,0,2,7,0,57,1,30,0,0,3,12,37
Ander Barrenetxea,178 cm,75 kg,26 de diciembre de 2001 en San Sebastián,España,https://www.marca.com/resultados/futbol/jugadores/ee/d1/ander-barrenetxea/ficha/P471138.html,2,3,0,3,0,11,38,4,165,8,81,3,0,13,6,73
Carlos Fernández,185 cm,72 kg,21 de mayo de 1996 en Castilleja de Guzmán,España,https://www.marca.com/resultados/futbol/jugadores/8f/24/carlos-fernandez/ficha/P176189.html,1,11,0,10,6,11,27,1,103,3,88,5,0,13,0,61
Mikel Oyarzabal,181 cm,78 kg,20 de abril de 1997 en Eibar,España,https://www.marca.com/resultados/futbol/jugadores/ec/c3/mikel-oyarzabal/ficha/P219000.html,3,12,2,10,8,5,32,0,209,3,85,0,1,5,9,94
Mohamed-Ali Cho,181 cm,66 kg,18 de enero de 2004,Francia,https://www.marca.com/resultados/futbol/jugadores/1d/e4/mohamed-ali-cho/ficha/P490884.html,0,13,0,8,3,7,23,2,75,3,70,1,2,11,20,81
Alexander Sørloth,195 cm,90 kg,4 de diciembre de 1995 en Trondheim,Noruega,https://www.marca.com/resultados/futbol/jugadores/eb/36/alexander-sorloth/ficha/P143877.html,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,1
Umar Sadiq,192 cm,75 kg,1 de febrero de 1997 en Kaduna,Nigeria,https://www.marca.com/resultados/futbol/jugadores/06/0a/umar-sadiq/ficha/P196878.html,1,1,0,1,4,3,1,0,13,1,14,0,0,2,0,8
Ander Martín,176 cm,78 kg,15 de noviembre de 2000 en Donostia-San Sebastián,España,https://www.marca.com/resultados/futbol/jugadores/e4/b7/ander-martin/ficha/P540301.html,0,0,0,0,0,2,5,0,20,2,12,0,0,1,4,12
Ian Cassaro Usart,,,9 de abril de 1992 en Lloret de Mar,España,https://www.marca.com/resultados/futbol/jugadores/67/6f/gianni-cassaro/ficha/P235100.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
José Manuel Reina Páez,188 cm,92 kg,30 de agosto de 1982 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/c0/2a/pepe-reina/ficha/P8432.html,0,0,2,439,98
Iker Álvarez,,,24 de julio de 2001 en Andorra la Vella,Andorra,https://www.marca.com/resultados/futbol/jugadores/59/b5/iker-alvarez/ficha/P439062.html,0,2,1,436,100
Filip Jörgensen,,,15 de abril de 2002 en Lomma,Dinamarca,https://www.marca.com/resultados/futbol/jugadores/2c/cf/filip-jorgensen/ficha/P508479.html,0,0,0,30,6
Adrián De la Fuente,179 cm,77 kg,25 de febrero de 1999 en El Escorial,España,https://www.marca.com/resultados/futbol/jugadores/a8/04/adrian-de-la-fuente/ficha/P437808.html,2,16,1,40,0,30,159,39,1822,13,183,9,0,10,5,354
Francisco Femenía Far,176 cm,61 kg,1 de febrero de 1991 en Alicante,España,https://www.marca.com/resultados/futbol/jugadores/3c/c8/kiko-femenia/ficha/P54484.html,0,0,0,8,0,6,46,14,490,5,55,0,0,6,25,107
Raúl Albiol,187 cm,74 kg,3 de septiembre de 1985 en Valencia,España,https://www.marca.com/resultados/futbol/jugadores/ae/80/raul-albiol/ficha/P18003.html,0,2,0,12,1,17,102,14,1397,17,130,6,0,4,1,179
Pau Torres,191 cm,80 kg,15 de enero de 1997 en Villarreal,España,https://www.marca.com/resultados/futbol/jugadores/e5/70/pau-torres/ficha/P244954.html,0,6,0,15,0,17,151,9,1529,15,174,9,0,20,4,255
Jorge Cuenca,190 cm,75 kg,16 de noviembre de 1999 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/f9/13/jorge-cuenca/ficha/P246301.html,0,1,0,1,0,4,17,5,280,4,26,1,0,0,1,41
Juan Foyth,187 cm,83 kg,11 de enero de 1998,Argentina,https://www.marca.com/resultados/futbol/jugadores/05/28/juan-foyth/ficha/P234908.html,1,8,0,9,0,26,86,14,737,35,187,5,0,19,6,153
Johan Mojica,185 cm,66 kg,20 de agosto de 1992 en Cali,Colombia,https://www.marca.com/resultados/futbol/jugadores/9d/05/johan-mojica/ficha/P152723.html,0,0,0,3,0,4,33,4,132,3,31,2,0,4,14,65
Alberto Moreno,171 cm,65 kg,4 de julio de 1992 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/43/46/alberto-moreno/ficha/P100059.html,0,6,0,5,1,20,44,14,400,3,74,5,0,5,29,113
Aïssa Mandi,184 cm,78 kg,21 de octubre de 1991 en Châlons-en-Champagne,Argelia,https://www.marca.com/resultados/futbol/jugadores/be/47/aissa-mandi/ficha/P86813.html,0,1,0,7,4,10,25,13,356,7,48,0,0,1,1,42
Mamadou Mbacke,188 cm,74 kg,20 de noviembre de 2002 en Rufisque,Senegal,https://www.marca.com/resultados/futbol/jugadores/2d/16/mamadou-mbacke/ficha/P539997.html,0,0,0,0,0,1,4,0,10,0,2,0,0,0,1,5
Carlos Romero,,,28 de octubre de 2001,España,https://www.marca.com/resultados/futbol/jugadores/03/cb/carlos-romero/ficha/P588993.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos Sánchez,,,25 de octubre de 2003 en Villarreal,España,https://www.marca.com/resultados/futbol/jugadores/e8/3b/marcos-sanchez/ficha/P551112.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramón Terrats,,,17 de octubre de 2000 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/4b/b2/ramon-terrats/ficha/P519373.html,0,7,0,11,0,9,18,2,194,4,60,1,1,10,10,60
Etienne Capoue,189 cm,80 kg,10 de julio de 1988,Francia,https://www.marca.com/resultados/futbol/jugadores/4d/24/etienne-capoue/ficha/P38439.html,0,14,0,27,0,12,80,14,757,10,140,1,0,17,8,139
Daniel Parejo,182 cm,74 kg,15 de abril de 1989 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/0b/48/daniel-parejo/ficha/P51952.html,2,13,2,54,0,21,199,22,1787,32,240,3,3,22,127,334
Samuel Chukwueze,172 cm,70 kg,21 de mayo de 1999 en Umahaia,Nigeria,https://www.marca.com/resultados/futbol/jugadores/11/15/samuel-chukwueze/ficha/P218328.html,4,27,0,24,9,13,79,10,574,6,204,1,5,57,25,267
Manuel Trigueros Muñoz,178 cm,75 kg,16 de octubre de 1991 en Toledo,España,https://www.marca.com/resultados/futbol/jugadores/f9/94/manu-trigueros/ficha/P98961.html,0,4,0,9,1,9,25,3,380,8,66,3,0,0,2,58
Alejandro Rodriguez Baena,174 cm,74 kg,,,https://www.marca.com/resultados/futbol/jugadores/1d/46/alex-baena/ficha/P248501.html,4,34,0,46,1,47,74,5,559,12,217,11,2,20,16,195
Giovani Lo Celso,177 cm,68 kg,8 de abril de 1996 en Rosario,Argentina,https://www.marca.com/resultados/futbol/jugadores/5d/4f/giovani-lo-celso/ficha/P200826.html,1,10,0,17,3,7,33,5,335,19,90,2,1,11,7,94
Francis Coquelin,176 cm,74 kg,12 de mayo de 1991 en Laval,Francia,https://www.marca.com/resultados/futbol/jugadores/2b/22/francis-coquelin/ficha/P56864.html,1,3,0,7,0,11,36,9,302,12,65,2,0,2,5,81
Yeremy Pino,172 cm,65 kg,19 de octubre de 2002 en Las Palmas,España,https://www.marca.com/resultados/futbol/jugadores/4e/b2/yeremi-pino/ficha/P488024.html,3,25,0,41,12,49,73,13,553,28,291,5,3,27,17,244
Alfonso Pedraza,184 cm,73 kg,8 de abril de 1996 en San Sebastián de los Ballesteros,España,https://www.marca.com/resultados/futbol/jugadores/72/3e/alfonso-pedraza/ficha/P208380.html,0,13,0,14,2,14,56,11,406,19,137,2,2,19,49,186
Alberto del Moral,185 cm,70 kg,19 de julio de 2000 en Villacañas,España,https://www.marca.com/resultados/futbol/jugadores/9c/49/alberto-del-moral/ficha/P497582.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Carlo García,,,11 de febrero de 2001 en Villarreal,España,https://www.marca.com/resultados/futbol/jugadores/bc/7c/carlo-adriano-garcia/ficha/P513949.html,2,20,0,14,1,31,172,34,1350,33,239,6,2,13,2,243
Gerard Moreno,180 cm,77 kg,6 de abril de 1992 en Barcelona,España,https://www.marca.com/resultados/futbol/jugadores/c1/f5/gerard-moreno/ficha/P93721.html,6,27,2,11,12,10,26,4,369,5,112,3,2,20,6,172
Nicolas Jackson,186 cm,78 kg,19 de junio de 2001,Senegal,https://www.marca.com/resultados/futbol/jugadores/b9/14/nicolas-jackson/ficha/P517052.html,3,14,0,12,6,22,28,2,152,6,101,2,2,8,4,104
José Morales,180 cm,70 kg,22 de julio de 1987 en Madrid,España,https://www.marca.com/resultados/futbol/jugadores/00/e7/jose-luis-morales/ficha/P165375.html,7,32,0,10,9,5,28,2,216,5,103,2,0,16,11,125
Diego Collado,,,8 de enero de 2001,España,https://www.marca.com/resultados/futbol/jugadores/48/e5/diego-collado/ficha/P493840.html,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2
Fernando Niño,,,23 de octubre de 2000 en Rota,España,https://www.marca.com/resultados/futbol/jugadores/0a/96/fernando-nino/ficha/P502290.html,4,22,0,56,15,31,50,4,421,9,296,2,3,16,6,239
Haissem Hassan,178 cm,71 kg,7 de febrero de 2002 en Paris,Francia,https://www.marca.com/resultados/futbol/jugadores/0c/e5/haissem-hassan/ficha/P458310.html,0,0,0,1,0,0,0,0,12,0,5,0,0,2,0,3
Jorge Pascual,,,8 de abril de 2003,España,https://www.marca.com/resultados/futbol/jugadores/df/df/jorge-pascual-medina/ficha/P551110.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio Bravo,184 cm,80 kg,12 de abril de 1983 en Buin,Chile,https://www.marca.com/resultados/futbol/jugadores/89/b6/claudio-bravo/ficha/P33148.html,0,0,1,157,74
Rui Tiago Dantas da Silva,191 cm,91 kg,6 de febrero de 1994 en Águas Santas,Portugal,https://www.marca.com/resultados/futbol/jugadores/bf/7c/rui-silva/ficha/P124097.html,0,2,2,666,255
Daniel Martín Fernández,187 cm,76 kg,7 de julio de 1998 en Gijón,España,https://www.marca.com/resultados/futbol/jugadores/ed/3d/dani-martin/ficha/P435090.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Barbosa Vieites,196 cm,88 kg,6 de mayo de 1999 en Pontecesures,España,https://www.marca.com/resultados/futbol/jugadores/8b/49/fran-vieites/ficha/P447091.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germán García,,,31 de enero de 2004,España,https://www.marca.com/resultados/futbol/jugadores/e9/5e/german-garcia/ficha/P597872.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martín Montoya,175 cm,73 kg,13 de abril de 1991 en Viladecans,España,https://www.marca.com/resultados/futbol/jugadores/9d/e8/martin-montoya/ficha/P86153.html,0,0,0,2,0,1,8,2,88,5,14,0,0,1,6,32
Edgar González,193 cm,78 kg,31 de marzo de 1997 en Sant Joan Despí,España,https://www.marca.com/resultados/futbol/jugadores/d1/19/edgar-gonzalez/ficha/P469402.html,0,5,0,10,0,19,68,19,668,15,123,5,0,1,0,87
Víctor Ruiz,184 cm,95 kg,24 de enero de 1989 en Esplugues de Llobregat,España,https://www.marca.com/resultados/futbol/jugadores/b6/42/victor-ruiz/ficha/P51948.html,0,1,0,2,1,4,29,6,250,3,35,0,0,0,0,39
Germán Pezzella,187 cm,82 kg,26 de junio de 1991 en Bahia Blanca,Argentina,https://www.marca.com/resultados/futbol/jugadores/c9/49/german-pezzella/ficha/P121220.html,0,6,0,12,1,18,87,39,1027,21,149,4,0,1,2,135
Luiz Felipe Ramos Marchi,187 cm,80 kg,21 de marzo de 1997 en Colina,Italia,https://www.marca.com/resultados/futbol/jugadores/08/6d/luiz-felipe/ficha/P215510.html,0,2,0,6,0,9,52,21,578,14,89,4,0,4,1,94
Abner Vinícius da Silva Santos,182 cm,75 kg,26 de mayo de 2000,Brasil,https://www.marca.com/resultados/futbol/jugadores/c3/f6/abner/ficha/P475344.html,0,3,0,2,0,7,26,6,164,8,49,2,0,1,6,71
Youssouf Sabaly,174 cm,67 kg,4 de marzo de 1993 en Chesnay,Senegal,https://www.marca.com/resultados/futbol/jugadores/a8/47/youssouf-sabaly/ficha/P164474.html,0,7,0,26,0,15,86,16,616,15,135,1,1,14,14,176
Aitor Ruibal,176 cm,74 kg,21 de marzo de 1996 en Manresa,España,https://www.marca.com/resultados/futbol/jugadores/81/21/aitor-ruibal/ficha/P441303.html,0,8,0,17,2,20,82,21,568,24,192,4,0,31,24,216
Francisco Javier Delgado Rojano,177 cm,62 kg,10 de julio de 2001,España,https://www.marca.com/resultados/futbol/jugadores/e0/81/fran-delgado/ficha/P514476.html,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1
Juan Miranda,185 cm,76 kg,18 de enero de 2000 en Olivares,España,https://www.marca.com/resultados/futbol/jugadores/57/36/juan-miranda/ficha/P433530.html,1,9,0,10,0,8,44,11,319,9,79,1,0,4,43,148
Ricardo Visus,,,23 de abril de 2001,España,https://www.marca.com/resultados/futbol/jugadores/ef/8b/ricardo-visus/ficha/P509531.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Félix Martí Garreta,,,20 de abril de 2004,España,https://www.marca.com/resultados/futbol/jugadores/c1/d3/felix-marti/ficha/P587062.html,0,0,0,1,0,2,3,1,39,0,6,0,0,0,0,6
Paul Akouokou,181 cm,68 kg,19 de diciembre de 1997 en Abidjan,CostadeMarfil,https://www.marca.com/resultados/futbol/jugadores/3f/4b/paul-akouokou/ficha/P475177.html,0,2,0,3,0,6,18,6,113,6,33,2,0,0,0,9
Guido Rodríguez,185 cm,80 kg,11 de abril de 1994 en Sáenz Peña,Argentina,https://www.marca.com/resultados/futbol/jugadores/6a/ef/guido-rodriguez/ficha/P197024.html,0,9,0,42,1,27,132,27,1146,43,254,6,0,15,6,183
Sergio Canales,176 cm,65 kg,15 de febrero de 1991 en Santander,España,https://www.marca.com/resultados/futbol/jugadores/14/fa/sergio-canales/ficha/P56448.html,4,14,1,25,3,9,88,9,926,11,154,4,2,16,93,360
William Silva de Carvalho,187 cm,83 kg,6 de abril de 1992 en Luanda,Portugal,https://www.marca.com/resultados/futbol/jugadores/bf/e1/william-carvalho/ficha/P96122.html,2,15,0,26,1,23,113,10,1303,20,203,7,0,24,3,226
Joaquín Sánchez Rodríguez,179 cm,75 kg,20 de julio de 1981 en Cádiz,España,https://www.marca.com/resultados/futbol/jugadores/a6/be/joaquin/ficha/P10316.html,0,3,0,7,0,0,17,3,206,1,26,2,1,4,25,70
Andrés Guardado,169 cm,60 kg,27 de septiembre de 1986 en Guadalajara,México,https://www.marca.com/resultados/futbol/jugadores/c1/9f/andres-guardado/ficha/P37064.html,1,6,0,8,0,11,84,16,581,19,113,5,1,4,9,116
Rodrigo Sánchez Rodríguez,168 cm,62 kg,15 de febrero de 2000 en Talayuela,España,https://www.marca.com/resultados/futbol/jugadores/84/f4/rodrigo-sanchez/ficha/P491430.html,2,9,0,33,2,5,79,10,610,8,121,0,1,20,32,168
Juan Cruz,177 cm,72 kg,24 de abril de 2000 en Quilmes,España,https://www.marca.com/resultados/futbol/jugadores/e2/35/juan-cruz/ficha/P451281.html,1,4,0,2,1,3,8,0,30,0,19,0,0,3,6,22
Daniel Pérez Guerrero,,,25 de julio de 2005 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/ba/74/daniel-perez/ficha/P554649.html,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0
Enrique Fernández,,,15 de septiembre de 2003,España,https://www.marca.com/resultados/futbol/jugadores/ce/5d/enrique-fernandez/ficha/P601792.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
José Lara,162 cm,57 kg,6 de marzo de 2000 en Sevilla,España,https://www.marca.com/resultados/futbol/jugadores/f9/e0/jose-lara/ficha/P436225.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Miguel Jiménez López,172 cm,69 kg,19 de mayo de 1993 en Málaga,España,https://www.marca.com/resultados/futbol/jugadores/bd/91/juanmi/ficha/P80287.html,4,13,0,17,14,12,38,3,211,8,111,3,0,12,0,71
Nabil Fekir,173 cm,72 kg,17 de julio de 1993 en Lyon,Francia,https://www.marca.com/resultados/futbol/jugadores/4a/d3/nabil-fekir/ficha/P166552.html,2,18,1,39,7,21,31,1,430,5,150,6,2,17,48,185
Borja Iglesias,187 cm,86 kg,16 de enero de 1993 en Santiago de Compostela,España,https://www.marca.com/resultados/futbol/jugadores/36/3c/borja-iglesias/ficha/P202044.html,12,38,6,42,17,34,39,1,397,4,201,2,3,11,0,213
Luiz Henrique André Rosa da Silva,181 cm,77 kg,1 de enero de 2001,Brasil,https://www.marca.com/resultados/futbol/jugadores/f5/18/luiz-henrique/ficha/P509290.html,1,29,0,33,2,18,102,12,399,29,293,5,1,45,22,236
Willian José Da Silva,189 cm,93 kg,22 de noviembre de 1991 en Porto Calvo,Brasil,https://www.marca.com/resultados/futbol/jugadores/d5/33/willian-jose/ficha/P73314.html,1,11,1,2,0,3,20,0,169,3,43,1,0,1,3,48
Ayoze Pérez,178 cm,72 kg,28 de julio de 1993,España,https://www.marca.com/resultados/futbol/jugadores/9b/cf/ayoze-perez/ficha/P168580.html,0,9,0,9,2,15,18,4,138,8,110,2,0,18,1,76
Unai Simón,190 cm,88 kg,10 de junio de 1997 en Vitoria,España,https://www.marca.com/resultados/futbol/jugadores/4b/c9/unai-simon/ficha/P212769.html,0,1,1,526,172
Julen Agirrezabala,,,25 de diciembre de 2000,España,https://www.marca.com/resultados/futbol/jugadores/50/bc/julen-agirrezabala/ficha/P470508.html,0,0,0,160,59
Ibon Ispizua Helguera,,,7 de abril de 2003,España,https://www.marca.com/resultados/futbol/jugadores/38/9f/ibon-ispizua/ficha/P562054.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Álex Padilla,,,31 de agosto de 2003 en Zarautz,España,https://www.marca.com/resultados/futbol/jugadores/07/2f/alex-padilla/ficha/P564564.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ander Iruarrizaga,188 cm,74 kg,21 de agosto de 1998 en Igorre,España,https://www.marca.com/resultados/futbol/jugadores/14/be/ander-iruarrizaga/ficha/P439771.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Vivian,183 cm,78 kg,4 de julio de 1999 en Vitoria,España,https://www.marca.com/resultados/futbol/jugadores/42/3f/dani-vivian/ficha/P437554.html,1,7,0,12,1,26,150,22,964,20,168,5,0,3,5,228
Íñigo Martínez,182 cm,76 kg,16 de mayo de 1991 en Bilbao,España,https://www.marca.com/resultados/futbol/jugadores/0e/67/inigo-martinez/ficha/P90318.html,1,4,0,9,3,11,80,18,676,7,82,1,0,0,4,131
Yeray Álvarez,182 cm,78 kg,23 de enero de 1995 en Barakaldo,España,https://www.marca.com/resultados/futbol/jugadores/93/84/yeray-alvarez/ficha/P197319.html,1,5,0,19,1,18,148,39,1122,18,148,6,1,4,9,220
Íñigo Lekue,180 cm,70 kg,3 de mayo de 1993 en Bilbao,España,https://www.marca.com/resultados/futbol/jugadores/10/73/inigo-lekue/ficha/P197314.html,0,7,0,5,1,14,113,13,621,16,97,1,1,13,42,205
Yuri Berchiche,181 cm,79 kg,9 de febrero de 1990 en Zarautz,España,https://www.marca.com/resultados/futbol/jugadores/47/03/yuri-berchiche/ficha/P42670.html,1,11,0,22,3,21,98,26,763,18,161,5,1,6,49,218
Óscar De Marcos,182 cm,77 kg,13 de abril de 1989 en Laguardia,España,https://www.marca.com/resultados/futbol/jugadores/0a/dd/oscar-de-marcos/ficha/P59062.html,0,1,0,11,2,37,153,22,1084,22,194,5,5,9,97,371
Ander Capa,175 cm,75 kg,7 de febrero de 1992 en Portugalete,España,https://www.marca.com/resultados/futbol/jugadores/8a/00/ander-capa/ficha/P140266.html,0,0,0,0,0,2,5,0,30,1,7,0,0,2,3,12
Mikel Balenziaga,177 cm,76 kg,28 de febrero de 1988 en Zumárraga,España,https://www.marca.com/resultados/futbol/jugadores/e3/89/mikel-balenziaga/ficha/P56680.html,0,0,0,0,0,3,6,1,54,4,9,0,0,1,3,21
Aitor Paredes,,,28 de abril de 2000,España,https://www.marca.com/resultados/futbol/jugadores/94/f3/aitor-paredes/ficha/P440593.html,0,4,0,2,0,5,18,7,125,2,17,1,0,0,0,21
Mikel Vesga,191 cm,83 kg,7 de abril de 1993 en Vitoria,España,https://www.marca.com/resultados/futbol/jugadores/8b/9d/mikel-vesga/ficha/P197326.html,3,16,2,17,0,37,165,28,1168,23,240,4,2,6,9,253
Oihan Sancet,188 cm,73 kg,24 de abril de 2000 en Pamplona,España,https://www.marca.com/resultados/futbol/jugadores/27/e4/oihan-sancet/ficha/P439772.html,8,33,1,39,1,32,110,3,691,10,234,4,0,32,10,257
Daniel García Carrillo,180 cm,81 kg,23 de mayo de 1990 en Zumárraga,España,https://www.marca.com/resultados/futbol/jugadores/cc/03/dani-garcia/ficha/P140264.html,0,5,0,12,0,25,66,14,502,19,115,4,2,2,3,118
Unai Vencedor,176 cm,71 kg,14 de noviembre de 2000 en Bilbao,España,https://www.marca.com/resultados/futbol/jugadores/8a/9e/unai-vencedor/ficha/P439768.html,0,3,0,2,0,9,13,1,95,1,24,2,0,0,2,21
Oier Zarraga,175 cm,76 kg,3 de enero de 1999 en Getxo,España,https://www.marca.com/resultados/futbol/jugadores/a9/b9/oier-zarraga/ficha/P245018.html,0,11,0,11,0,12,44,6,268,7,77,4,0,4,22,85
Raúl García,,,26 de enero de 2000 en León,España,https://www.marca.com/resultados/futbol/jugadores/52/66/raul-garcia/ficha/P484411.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ander Herrera,182 cm,71 kg,13 de agosto de 1989 en Bilbao,España,https://www.marca.com/resultados/futbol/jugadores/0d/ad/ander-herrera/ficha/P59846.html,0,4,0,4,0,11,21,5,203,4,33,4,1,1,1,37
Jon Morcillo,183 cm,72 kg,14 de septiembre de 1998 en Amorebieta-Etxano,España,https://www.marca.com/resultados/futbol/jugadores/68/88/jon-morcillo/ficha/P466558.html,0,1,0,1,0,1,7,1,37,0,11,0,1,3,6,14
Alejandro Berenguer Remiro,175 cm,73 kg,3 de julio de 1995 en Pamplona,España,https://www.marca.com/resultados/futbol/jugadores/ab/d9/alex-berenguer/ficha/P195385.html,3,34,0,21,15,35,91,8,589,28,269,0,1,21,99,353
Iñaki Williams,186 cm,81 kg,14 de junio de 1994 en Bilbao,Ghana,https://www.marca.com/resultados/futbol/jugadores/25/de/inaki-williams/ficha/P197334.html,6,43,1,20,19,22,57,5,500,12,202,1,2,30,70,333
Iker Muniain,170 cm,65 kg,18 de diciembre de 1992 en Pamplona,España,https://www.marca.com/resultados/futbol/jugadores/14/b4/iker-muniain/ficha/P76012.html,0,16,0,52,0,11,64,3,847,13,166,2,3,31,93,251
Nicholas Williams Arthuer,181 cm,67 kg,11 de julio de 2002 en Pamplona,España,https://www.marca.com/resultados/futbol/jugadores/e9/07/nico-williams/ficha/P523654.html,5,36,0,25,12,17,113,6,602,12,274,1,4,64,129,406
Gorka Guruzeta,188 cm,77 kg,11 de septiembre de 1996 en San Sebastián,España,https://www.marca.com/resultados/futbol/jugadores/49/26/gorka-guruzeta/ficha/P220182.html,6,29,0,8,13,20,27,4,225,13,131,1,1,3,1,111
Luis Bilbao,,,23 de marzo de 2003,España,https://www.marca.com/resultados/futbol/jugadores/33/c2/luis-bilbao/ficha/P564954.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcom Abdulai Ares Djaló,,,11 de octubre de 2001 en Bilbao,España,https://www.marca.com/resultados/futbol/jugadores/62/8d/malcom-adu-ares/ficha/P589574.html,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0
Stole Dimitrievski,188 cm,84 kg,24 de diciembre de 1993 en Kumanovo,MacedoniadelNorte,https://www.marca.com/resultados/futbol/jugadores/f9/0a/stole-dimitrievski/ficha/P94878.html,0,3,3,714,335
Diego López,,,12 de mayo de 2002,España,https://www.marca.com/resultados/futbol/jugadores/76/ba/diego-lopez/ficha/P493072.html,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0
Miguel Morro,,,10 de septiembre de 2000 en Alcalá de Henares,España,https://www.marca.com/resultados/futbol/jugadores/39/d3/miguel-angel-morro/ficha/P462680.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
